id,name,UMLS_CUI,def,MESH,is_a,subset,alt_id,OMIM,synonym,is_obsolete,created_by,creation_date
DOID:4952,['postpoliomyelitis syndrome'],UMLS_CUI:C0080040,"['A poliomyelitis that results in atrophy located in muscle, many years after the initial infection, has_material_basis_in Human poliovirus 1, has_material_basis_in Human poliovirus 2, or has_material_basis_in Human poliovirus 3. It is characterized by new weakening in muscles that were previously affected by the polio infection and in muscles that were unaffected. The infection has symptom muscle weakness, has symptom muscle pain, has symptom sleep apnea, and has symptom breathing problems.']",MESH:D016262,['DOID:4953 ! poliomyelitis'],,,,['Postpolio syndrome'],,,
DOID:4953,['poliomyelitis'],UMLS_CUI:C0032371,"['A viral infectious disease that results in destruction located in motor neurons, has_material_basis_in Human poliovirus 1, has_material_basis_in Human poliovirus 2, or has_material_basis_in Human poliovirus 3, which are transmitted by ingestion of food or water contaminated with feces, or transmitted by direct contact with the oral secretions. The infection has symptom fever, has symptom sore throat, has symptom headache, has symptom vomiting, has symptom fatigue, has symptom neck stiffness, has symptom muscle spasms, and has symptom acute flaccid paralysis.']",MESH:D011051,"['DOID:574 ! peripheral nervous system disease', 'DOID:934 ! viral infectious disease']",['NCIthesaurus'],,,,,,
DOID:4955,['central nervous system melanocytic neoplasm'],UMLS_CUI:C1332887,"['A central nervous system cancer that is characterized by melanocytic neoplasm that develops from melanocytes, has_material_basis_in abnormally proliferating cells derives_from neural crest cells.']",,['DOID:3620 ! central nervous system cancer'],['NCIthesaurus'],['DOID:4954'],,"['central nervous system primary melanocytic lesion', 'melanocytic tumor of the CNS', 'primary melanocytic lesion of meninges', 'primary melanocytic Lesions of the CNS']",,,
DOID:4956,['obsolete leptomeningeal neoplasm'],,,,,,,,['tumor of leptomeninges'],['true'],,
DOID:4957,['meninges hemangiopericytoma'],UMLS_CUI:C0349622,,,"['DOID:264 ! hemangiopericytoma', 'DOID:3565 ! meningioma']",['NCIthesaurus'],,,"['hemangiopericytoma of meninges', 'Meningeal hemangiopericytoma']",,,
DOID:4958,['obsolete central nervous system hemangiopericytoma'],,['A hemangiopericytoma which is manifested in the central nervous system.'],,,,,,,['true'],,
DOID:4959,['epidermolysis bullosa dystrophica'],UMLS_CUI:C0079294,"['An epidermolysis bullosa that is characterized by formation of recurrent blisters secondary to minor trauma in the skin and mucosa, especially in the hands, feet, knees, and elbows, and has_material_basis_in mutation in COL7A1 gene, which encodes a protein that assists assembly of type VII collagen.']",MESH:D016108,['DOID:2730 ! epidermolysis bullosa'],['NCIthesaurus'],,,['Dystrophic epidermolysis bullosa'],,,
DOID:496,['spindle cell hemangioma'],UMLS_CUI:C1304508,,,['DOID:255 ! hemangioma'],['NCIthesaurus'],,,['SCH'],,,
DOID:4960,['bone marrow cancer'],UMLS_CUI:C0027022,['A hematopoietic cancer that derives_from the blood-forming stem cells of the bone marrow.'],MESH:D009196,"['DOID:2531 ! hematologic cancer', 'DOID:4961 ! bone marrow disease']",,"['DOID:2356', 'DOID:2761']",,"['bone marrow neoplasm', 'bone Marrow tumor', 'malignant bone Marrow tumor', 'malignant neoplasm of bone marrow']",,,
DOID:4961,['bone marrow disease'],UMLS_CUI:C0005956,,MESH:D001855,['DOID:74 ! hematopoietic system disease'],['NCIthesaurus'],,,['bone marrow disorder'],,,
DOID:4962,['pericardial tuberculosis'],UMLS_CUI:C0031049,"['An extrapulmonary tuberculosis that is located_in pericardium resulting in acute pericarditis, chronic pericardial effusion, cardiac tamponade or pericardial constriction.']",MESH:D010495,"['DOID:0050598 ! extrapulmonary tuberculosis', 'DOID:0050829 ! pericardium disease']",['gram-positive_bacterial_infectious_disease'],,,['tuberculous pericarditis'],,,
DOID:4964,['neurotic disorder'],UMLS_CUI:C0282126,['An anxiety disorder that involves discress but neither delusions nor hallucinations.'],MESH:D009497,['DOID:2030 ! anxiety disorder'],['NCIthesaurus'],"['DOID:6342', 'DOID:9687']",,"['depressive neurosis', 'neurosis', 'neurotic depression', 'Neurotic depression reactive type', 'Neurotic depressive state', 'Psychoneurosis', 'reactive depression']",,,
DOID:4966,['obsolete adrenocortical hyperplasia'],,,,,,,,"['Adrenal Cortical hyperplasia', 'Adrenocortical hyperplasia (disorder)']",['true'],,
DOID:4967,['obsolete adrenal hyperplasia'],,,,,,,,"['Adrenal gland hyperplasia', 'Adrenal hypertrophy or hyperplasia (disorder)']",['true'],,
DOID:4968,['Nelson syndrome'],UMLS_CUI:C0027577,,MESH:D009347,['DOID:3952 ! adrenal cortex disease'],['NCIthesaurus'],,,"[""Nelson's syndrome""]",,,
DOID:4969,['Gerstmann syndrome'],UMLS_CUI:C0017494,"['A nervous system disease that results_from damage located_in left parietal lobe, has_symptom agraphia, has_symptom acalculia, has_symptom finger agnosia.']",MESH:D005862,['DOID:863 ! nervous system disease'],['DO_rare_slim'],,,['Aphasia-angular gyrus syndrome'],,,
DOID:4970,['prosopagnosia'],UMLS_CUI:C0234512,['An agnosia that results in the loss of the ability to consciously recognize familiar faces.'],MESH:D020238,['DOID:4090 ! agnosia'],['NCIthesaurus'],,,,,,
DOID:4971,['myelofibrosis'],UMLS_CUI:C0026987,['A myeloid neoplasm that is located in the bone marrow which results in bone marrow being replaced by fibrous (scar) tissue.'],MESH:D055728,['DOID:0070004 ! myeloid neoplasm'],"['DO_cancer_slim', 'NCIthesaurus']",['DOID:5737'],OMIM:254450,"['Agnogenic myeloid metaplasia', 'Aleukemic myelosis', 'bone Marrow Fibrosis', 'Megakaryocytic myelosclerosis', 'myelosclerosis', 'primary myelofibrosis']",,,
DOID:4972,['myelodysplastic/myeloproliferative neoplasm'],UMLS_CUI:C1301355,['A myeloid neoplasm that results_in the overproduction of white blood cells.'],MESH:D054437,['DOID:0070004 ! myeloid neoplasm'],['NCIthesaurus'],['DOID:6470'],,"['myelodysplastic myeloproliferative cancer', 'myelodysplastic myeloproliferative disease', 'Myeloproliferative/Myelodysplastic syndromes']",,,
DOID:4974,['actinobacillosis'],UMLS_CUI:C0001247,"['A commensal bacterial infectious disease that results_in infection, has_material_basis_in Actinobacillus ureae, which is a commensal of the human respiratory tract. The pathogen causes meningitis, endocarditis, bacteremia, atrophic rhinitis, bronchitis, pneumonia, conjunctivitis, peritonitis, and otitis media.']","MESH:D000187 {http://www.w3.org/2004/02/skos/core#exactMatch=""exactMatch""}","['DOID:0050339 ! commensal bacterial infectious disease', 'DOID:1579 ! respiratory system disease']","['gram-negative_bacterial_infectious_disease', 'zoonotic_infectious_disease']",,,,,,
DOID:4975,['obsolete Actinobacillus infectious disease'],,,,,['gram-negative_bacterial_infectious_disease'],,,['Actinobacillus infection (disorder)'],['true'],,
DOID:4976,['elephantiasis'],UMLS_CUI:C0013882,,MESH:D004604,['DOID:4977 ! lymphedema'],['NCIthesaurus'],,,['Elephantiasis'],,,
DOID:4977,['lymphedema'],UMLS_CUI:C0024236,,MESH:D008209,['DOID:75 ! lymphatic system disease'],['NCIthesaurus'],,,"['Lymphatic edema', 'Lymphoedema']",,,
DOID:4978,"[""obsolete Ewing's family recurrent tumor""]",,,,,,,,"[""recurrent Askin's tumor"", ""recurrent Ewing's sarcoma/peripheral primitive neuroectodermal tumor""]",['true'],,
DOID:4979,['obsolete recurrent primitive neuroectodermal tumor'],,,,,,,,,['true'],,
DOID:4982,"[""obsolete metastatic Ewing's sarcoma""]",,,,,,,,"[""Ewing's sarcoma, metastatic""]",['true'],,
DOID:4983,"[""obsolete metastatic Ewing's sarcoma/peripheral primitive neuroectodermal tumor""]",,,,,,,,,['true'],,
DOID:4985,['extraosseous Ewings sarcoma-primitive neuroepithelial tumor'],UMLS_CUI:C0279980,,,['DOID:4232 ! extraosseous Ewing sarcoma'],['NCIthesaurus'],,,"[""extraosseous Ewing's tumor"", ""extraosseous Ewing's tumour"", 'extraosseous Ewings sarcoma-primitive neuroepithelial tumour']",,,
DOID:4986,['nonparalytic poliomyelitis'],UMLS_CUI:C0152998,"['A poliomyelitis that results in destruction located in motor neurons, has_material_basis_in Human poliovirus 1, has_material_basis_in Human poliovirus 2, or has_material_basis_in Human poliovirus 3, which are transmitted by ingestion of food or water contaminated with feces, or transmitted by direct contact with the oral secretions. The infection has symptom fever, has symptom sore throat, has symptom headache, has symptom vomiting, has symptom fatigue, has symptom neck stiffness, and has symptom muscle spasms.']",,"['DOID:231 ! motor neuron disease', 'DOID:4953 ! poliomyelitis']",,,,"['acute nonparalytic poliomyelitis', 'non-paralytic aseptic meningitis']",,,
DOID:4987,"[""obsolete recurrent Ewing's sarcoma""]",,,,,,,,"[""relapsed Ewing's sarcoma""]",['true'],,
DOID:4988,['alcoholic pancreatitis'],UMLS_CUI:C0376670,,MESH:D019512,['DOID:4989 ! pancreatitis'],,,,,,,
DOID:4989,['pancreatitis'],UMLS_CUI:C0030305,,MESH:D010195,['DOID:26 ! pancreas disease'],['NCIthesaurus'],,OMIM:167800,,,,
DOID:4990,['essential tremor'],UMLS_CUI:C0270736,"['A movement disorder that causes involuntary tremors, especially in the hands. It occurs alone without other neurological signs and symptoms.']",MESH:D020329,['DOID:480 ! movement disease'],['DO_rare_slim'],,OMIM:PS190300,"['benign essential tremor', 'essential hereditary tremor', 'shaky hand syndrome']",,,
DOID:4991,['optic nerve astrocytoma'],UMLS_CUI:C1336971,,,"['DOID:3070 ! malignant glioma', 'DOID:440 ! neuromuscular disease', 'DOID:4992 ! optic nerve glioma']",['NCIthesaurus'],['DOID:4849'],,"['Astrocytic tumor of optic nerve', 'optic tract astrocytoma']",,,
DOID:4992,['optic nerve glioma'],UMLS_CUI:C0346326,,MESH:D020339,"['DOID:0060108 ! brain glioma', 'DOID:3419 ! optic nerve neoplasm']",['NCIthesaurus'],,,['glioma of the optic nerve'],,,
DOID:4993,['atypical polypoid adenomyoma'],UMLS_CUI:C1300347,['An adenomyoma that is a biphasic polypoid lesion consisting of a myofibroblastic stromal component and an endometrial intraepithelial neoplasm.'],,['DOID:2609 ! adenomyoma'],['NCIthesaurus'],,,['Atypical polypoid adenomyoma'],,,
DOID:4994,['adenomyoma of uterine corpus'],UMLS_CUI:C1336903,['A uterine benign neoplasm that has_material_basis_in gland and muscle components.'],,['DOID:0060095 ! uterine benign neoplasm'],['NCIthesaurus'],,,"['adenomyoma of Corpus Uteri', 'uterine corpus adenomyoma']",,,
DOID:4995,['cervical adenomyoma'],UMLS_CUI:C1516404,['A cervical benign neoplasm that has_material_basis_in gland and muscle components.'],,['DOID:0060110 ! cervical benign neoplasm'],['NCIthesaurus'],,,,,,
DOID:4997,['Camurati-Engelmann disease'],UMLS_CUI:C0011989,['An osteosclerosis that has_material_basis_in mutations in the TGFB1 gene which results_in increased bone density located_in long bone.'],MESH:D003966,"['DOID:0050177 ! monogenic disease', 'DOID:4254 ! osteosclerosis']",['NCIthesaurus'],,OMIM:606631,"['Diaphyseal dysplasia', ""Engelman's disease"", 'progressive diaphyseal dysplasia']",,,
DOID:4998,['trichorhinophalangeal syndrome type II'],UMLS_CUI:C0023003,"['A syndrome that has_material_basis_in mutation of the EXT1 and TRPS1 gene which results_in multiple exostosis along with short stature and cone-shaped ends located_in epiphysis. The disease has_symptom sparse scalp hair, has_symptom thin upper lip, has_symptom rounded nose.']",MESH:D015826,"['DOID:0050736 ! autosomal dominant disease', 'DOID:225 ! syndrome']",['NCIthesaurus'],,OMIM:150230,"['Langer-Giedion syndrome', 'Trichorhinophalangeal dysplasia type II', 'trichorhinophalangeal syndrome type 2']",,,
DOID:4999,['obsolete syphilitic alopecia'],,,,,"['gram-negative_bacterial_infectious_disease', 'sexually_transmitted_infectious_disease']",,,['Syphilitic alopecia (disorder)'],['true'],,
DOID:50,['thyroid gland disease'],UMLS_CUI:C0040128,['An endocrine system disease that is located_in the thyroid.'],MESH:D013959,['DOID:28 ! endocrine system disease'],['NCIthesaurus'],,,,,,
DOID:5000,['obsolete cutaneous syphilis'],,,,,"['gram-negative_bacterial_infectious_disease', 'sexually_transmitted_infectious_disease']",,,['Syphilitic skin disorder'],['true'],,
DOID:5002,['obsolete equine infectious anemia'],,"['A viral infectious disease that results_in breakdown of red blood cells in horses, has_material_basis_in Equine infectious anemia virus, which is transmitted_by horse fly bite, transmitted_by deer fly bite, transmitted_by contact with saliva, milk, and body secretions, and transmitted_by contaminated needles and surgical equipment. The infection has_symptom anemia, has_symptom weakness, has_symptom swelling of the lower abdomen and legs, has_symptom weak pulse, and has_symptom irregular heartbeat.']",,,,,,"['Fever, swamp']",['true'],,
DOID:5003,['eunuchism'],UMLS_CUI:C0238117,['A hypogonadism that is characterized by the lack of mature male germ cells and testicular hormones.'],MESH:D005058,['DOID:1924 ! hypogonadism'],,,,,,,
DOID:5006,['obsolete adult primary liver cancer'],,,,,,,,['adult primary cancer of the Liver'],['true'],,
DOID:5007,['obsolete resectable hepatocellular carcinoma'],,,,,,,,['Resectable Hepatoma'],['true'],,
DOID:501,['central nervous system hemangioma'],UMLS_CUI:C1333957,,,"['DOID:0060090 ! central nervous system benign neoplasm', 'DOID:255 ! hemangioma']",['NCIthesaurus'],,,['hemangioma of CNS'],,,
DOID:5015,['fibrolamellar carcinoma'],UMLS_CUI:C0334287,"['A hepatocellular carcinoma characterized microscopically by laminated fibrous layers interspersed between the tumour cells. The polygonal, deeply eosinophilic tumor cells arise in non-cirrhotic livers.']",MESH:C537258,['DOID:684 ! hepatocellular carcinoma'],"['DO_rare_slim', 'NCIthesaurus']",,,"['Fibrolamellar hepatocellular carcinoma', 'Hepatocellular carcinoma, fibrolamellar', 'Oncocytic Hepatocellular tumor']",,,
DOID:5016,['hepatocellular clear cell carcinoma'],UMLS_CUI:C1333067,,,['DOID:684 ! hepatocellular carcinoma'],['NCIthesaurus'],,,"['Clear cell carcinoma of the Liver cells', 'Hepatocellular carcinoma, clear cell type']",,,
DOID:5017,['obsolete hepatitis virus related hepatocellular carcinoma'],,,,,,,,,['true'],,
DOID:5019,['obsolete non-resectable hepatocellular carcinoma'],,,,,,,,,['true'],,
DOID:502,['central nervous system mesenchymal non-meningothelial tumor'],,"['A central nervous system cancer that is characterized by mesenchymal tumors within the CNS that develops from meninges, has_material_basis_in abnormally proliferating cells derives_from mesoderm.']",,['DOID:3620 ! central nervous system cancer'],,,,"['central nervous system mesenchymal non-meningothelial tumour', 'Non-meningothelial mesenchymal tumor', 'Non-meningothelial mesenchymal tumour']",,,
DOID:5022,['aflatoxins-related hepatocellular carcinoma'],UMLS_CUI:C1332222,,,['DOID:684 ! hepatocellular carcinoma'],['NCIthesaurus'],,,,,,
DOID:5026,['sclerosing hepatic carcinoma'],UMLS_CUI:C1266018,,,['DOID:684 ! hepatocellular carcinoma'],['NCIthesaurus'],,,"['Sclerosing hepatic carcinoma', 'Sclerosing Hepatocellular carcinoma']",,,
DOID:5027,['obsolete recurrent hepatocellular carcinoma'],,,,,,,,['relapsed Hepatoma'],['true'],,
DOID:5028,['obsolete recurrent cancer of Liver'],,,,,,,,['relapsed cancer of the Liver'],['true'],,
DOID:5029,['obsolete Alphavirus infectious disease'],,"['A Togaviridae infectious disease that results_in infection in animals and humans, has_material_basis_in Alphavirus, which is transmitted_by mosquito bite.']",,,,,,,['true'],,
DOID:5030,['pineal parenchymal tumor of intermediate differentiation'],UMLS_CUI:C1367859,,,['DOID:1664 ! pineoblastoma'],['NCIthesaurus'],,,"['Pineal Parenchymal tumor of Intermediate differentiation', 'Pineal parenchymal tumor of intermediate differentiation', 'Pineal Parenchymal tumour of Intermediate differentiation', 'Pineal parenchymal tumour of intermediate differentiation', 'pineal parenchymal tumour of intermediate differentiation']",,,
DOID:5031,['adult pineal parenchymal tumor'],UMLS_CUI:C0280794,,,['DOID:5032 ! pineal gland cancer'],['NCIthesaurus'],,,['adult Pineal Parenchymal neoplasm'],,,
DOID:5032,['pineal gland cancer'],UMLS_CUI:C1412004,['An endocrine gland located_in the pineal gland located in the brain.'],MESH:D010871,['DOID:170 ! endocrine gland cancer'],['NCIthesaurus'],"['DOID:1662', 'DOID:4859']",,"['malignant Pineal Region tumor', 'malignant tumor of pineal gland', 'neoplasm of pineal gland', 'neoplasm of the Pineal Region', 'pineal body neoplasm', 'Pinealoma', 'Pineocytic tumor', 'tumor of the pineal region']",,,
DOID:5039,['myoblastoma'],UMLS_CUI:C0027043,,MESH:D009379,['DOID:461 ! muscle benign neoplasm'],['NCIthesaurus'],,,['benign granular cell tumor'],,,
DOID:5040,['malignant granular cell esophageal tumor'],UMLS_CUI:C1333448,,,['DOID:5041 ! esophageal cancer'],['NCIthesaurus'],,,"['granular cell tumor of esophagus', 'granular cell tumour of oesophagus', 'malignant granular cell esophageal tumour']",,,
DOID:5041,['esophageal cancer'],UMLS_CUI:C0496775,['A gastrointestinal system cancer that is located_in the esophagus.'],MESH:D004938,"['DOID:3119 ! gastrointestinal system cancer', 'DOID:6050 ! esophageal disease']","['NCIthesaurus', 'TopNodes_DOcancerslim']","['DOID:10291', 'DOID:10292', 'DOID:10448', 'DOID:1102', 'DOID:1104']",OMIM:133239,"['Ca lower third oesophagus', 'Ca middle third oesophagus', 'esophagus cancer', 'malignant neoplasm of distal third of esophagus', 'malignant neoplasm of lower third of oesophagus', 'malignant neoplasm of middle third of oesophagus', 'malignant neoplasm of proximal third of esophagus', 'malignant neoplasm of upper third esophagus', 'malignant tumor of abdominal esophagus', 'malignant tumor of Distal Third of esophagus', 'malignant tumor of Proximal Third of esophagus', 'malignant tumor of the middle Third of the esophagus']",,,
DOID:5042,['malignant granular cell myoblastoma'],UMLS_CUI:C0334618,,,['DOID:4159 ! skin cancer'],['NCIthesaurus'],,,"['granular cell tumor, malignant', 'malignant granular cell neoplasm', 'malignant granular cell tumor']",,,
DOID:5043,['vulvar granular cell tumor'],UMLS_CUI:C1520083,"['A vulvar benign neoplasm of neural origin that is characterized by round to polyhedral cells with indistinct margins and granular cytoplasm due to the accumulation of lysosomes. They occur in ribbons or clumps separated by hyalinised stroma and collaged fibers with uniform, small and dark staining nuclei.']",,['DOID:0060109 ! vulvar benign neoplasm'],['NCIthesaurus'],,,,,,
DOID:5044,['cardiac granular cell neoplasm'],UMLS_CUI:C1332845,,,['DOID:0060091 ! cardiovascular organ benign neoplasm'],['NCIthesaurus'],,,['granular cell tumor of Heart'],,,
